"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","TRADEGOOD","EXP","BLN_USD","M","2014-11",41.74886,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2014-12",41.48604,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-01",38.52587,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-02",39.14655,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-03",37.58672,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-04",38.14497,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-05",38.39978,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-06",38.43262,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-07",38.09833,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-08",36.84417,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-09",37.88335,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-10",37.93755,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-11",36.74164,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2015-12",38.26626,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-01",36.5869,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-02",38.16004,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-03",37.82153,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-04",39.43718,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-05",39.16842,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-06",38.13491,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-07",38.13996,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-08",38.91499,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-09",39.32354,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-10",38.34745,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-11",38.34217,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2016-12",38.05138,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-01",38.67181,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-02",38.76846,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-03",40.00738,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-04",39.43845,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-05",41.679,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-06",41.12187,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-07",42.66893,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-08",44.65757,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-09",45.21933,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-10",44.18604,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-11",46.40833,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2017-12",46.47157,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-01",47.49984,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-02",46.87797,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-03",47.12329,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-04",47.35047,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-05",44.131,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-06",46.30138,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-07",45.12974,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-08",45.58181,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-09",45.14645,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-10",45.56985,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-11",45.34098,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2018-12",45.2141,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-01",46.49214,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-02",44.94919,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-03",44.8741,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-04",44.4938,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-05",44.62664,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-06",45.59187,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-07",44.28741,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-08",43.69856,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-09",44.79502,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-10",46.01795,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-11",44.58105,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2019-12",45.056,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-01",45.95337,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-02",45.10707,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-03",36.72593,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-04",24.6068,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-05",31.71121,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-06",37.10632,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-07",40.76139,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-08",44.45211,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-09",46.0169,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-10",46.07458,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-11",47.38868,
"ITA","TRADEGOOD","EXP","BLN_USD","M","2020-12",48.95057,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-01",34.20342,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-02",33.72797,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-03",32.83928,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-04",32.00838,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-05",32.50452,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-06",30.63351,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-07",31.1425,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-08",29.5685,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-09",32.27954,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-10",34.07233,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-11",32.47613,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1998-12",33.3751,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-01",35.11728,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-02",31.79031,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-03",32.06105,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-04",32.29411,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-05",32.16941,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-06",32.77174,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-07",33.86015,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-08",35.50166,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-09",37.85543,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-10",37.78883,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-11",38.53263,
"JPN","TRADEGOOD","EXP","BLN_USD","M","1999-12",39.48839,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-01",39.10812,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-02",37.49715,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-03",38.78884,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-04",40.43279,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-05",38.65034,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-06",40.92728,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-07",39.86385,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-08",40.59481,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-09",41.11129,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-10",40.89281,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-11",40.47361,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2000-12",40.08963,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-01",35.79324,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-02",37.24931,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-03",35.48067,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-04",34.61619,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-05",33.30309,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-06",32.92373,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-07",32.59457,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-08",33.33331,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-09",33.87494,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-10",32.36405,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-11",31.68431,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2001-12",30.656,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-01",30.7891,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-02",31.08304,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-03",32.53361,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-04",32.79734,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-05",34.35514,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-06",35.78118,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-07",36.71794,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-08",35.3273,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-09",36.23236,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-10",35.79328,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-11",37.01805,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2002-12",37.05455,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-01",36.46736,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-02",37.97989,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-03",37.63027,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-04",37.69568,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-05",38.3464,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-06",37.89347,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-07",38.34251,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-08",38.07224,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-09",41.0138,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-10",41.67085,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-11",41.49054,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2003-12",44.15496,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-01",45.10152,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-02",46.32184,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-03",46.01616,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-04",47.1385,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-05",45.9339,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-06",47.54346,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-07",46.61795,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-08",46.62094,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-09",46.95718,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-10",47.45531,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-11",49.32017,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2004-12",48.58891,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-01",49.12034,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-02",48.98552,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-03",50.46961,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-04",50.30428,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-05",49.78632,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-06",49.09351,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-07",47.99553,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-08",49.22598,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-09",50.79887,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-10",49.74763,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-11",49.48066,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2005-12",49.87327,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-01",50.50857,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-02",52.92743,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-03",52.89051,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-04",53.61972,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-05",54.7564,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-06",52.62569,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-07",53.44882,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-08",54.11237,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-09",55.22184,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-10",54.07811,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-11",55.62589,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2006-12",57.09813,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-01",56.93788,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-02",57.18392,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-03",58.10549,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-04",57.33587,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-05",57.51603,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-06",56.67184,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-07",57.69725,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-08",60.60854,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-09",61.71083,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-10",63.14622,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-11",65.01397,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2007-12",64.3198,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-01",67.16434,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-02",66.32594,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-03",70.52911,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-04",66.24732,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-05",67.38842,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-06",66.15623,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-07",68.176,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-08",67.25057,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-09",67.85485,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-10",66.32245,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-11",57.55285,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2008-12",51.92202,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-01",41.98857,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-02",39.91189,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-03",40.02887,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-04",40.50381,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-05",43.89946,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-06",46.62168,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-07",48.65718,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-08",51.52377,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-09",54.62133,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-10",57.78601,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-11",59.85415,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2009-12",58.60978,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-01",61.35849,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-02",59.05557,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-03",59.23878,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-04",60.14906,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-05",61.56103,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-06",62.04921,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-07",64.97412,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-08",66.01521,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-09",66.11218,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-10",70.77639,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-11",70.48419,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2010-12",70.20984,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-01",70.2995,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-02",69.9381,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-03",64.07028,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-04",59.45087,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-05",62.86386,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-06",69.19624,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-07",71.34649,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-08",73.30781,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-09",74.77319,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-10",71.49896,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-11",70.14945,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2011-12",69.16556,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-01",67.02356,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-02",68.9253,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-03",66.33858,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-04",67.128,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-05",69.87367,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-06",67.92845,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-07",66.85409,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-08",67.0324,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-09",66.96162,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-10",64.20768,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-11",63.49245,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2012-12",61.2415,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-01",60.71445,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-02",58.79886,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-03",59.14449,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-04",57.60102,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-05",60.15945,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-06",60.71961,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-07",58.54238,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-08",62.02215,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-09",58.92603,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-10",61.47938,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-11",60.07014,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2013-12",57.19832,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-01",55.82409,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-02",58.92263,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-03",56.29257,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-04",57.81728,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-05",58.60603,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-06",57.08063,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-07",60.04713,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-08",58.86611,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-09",58.16665,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-10",59.78286,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-11",54.77821,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2014-12",54.53827,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-01",57.3052,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-02",51.99772,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-03",52.6034,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-04",53.5036,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-05",51.59456,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-06",51.38845,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-07",52.69054,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-08",51.02205,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-09",52.43441,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-10",52.4105,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-11",49.59307,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2015-12",48.98429,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-01",50.50927,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-02",49.59919,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-03",51.75684,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-04",52.01578,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-05",52.02045,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-06",55.72194,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-07",54.34565,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-08",55.5922,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-09",57.16551,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-10",55.10561,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-11",55.02861,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2016-12",53.15821,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-01",53.56946,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-02",58.38353,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-03",56.9838,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-04",56.98138,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-05",57.2081,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-06",57.90164,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-07",57.39769,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-08",60.63523,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-09",60.02398,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-10",58.22149,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-11",60.81356,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2017-12",60.42192,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-01",61.40271,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-02",62.22051,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-03",61.80253,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-04",62.89521,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-05",63.66483,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-06",62.00991,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-07",60.8336,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-08",62.81875,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-09",60.05736,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-10",61.89975,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-11",60.32042,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2018-12",58.93074,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-01",57.74072,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-02",60.05361,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-03",57.84791,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-04",58.77725,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-05",57.62453,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-06",60.30163,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-07",60.68143,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-08",60.25599,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-09",59.5418,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-10",58.77859,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-11",57.6438,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2019-12",57.31291,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-01",55.56852,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-02",57.17636,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-03",53.51559,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-04",47.25934,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-05",42.87548,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-06",44.48078,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-07",49.16688,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-08",52.51683,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-09",57.13217,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-10",59.33086,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-11",59.07005,
"JPN","TRADEGOOD","EXP","BLN_USD","M","2020-12",60.78597,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-01",10.77105,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-02",12.20715,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-03",11.81605,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-04",11.78203,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-05",11.24429,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-06",10.82908,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-07",10.41217,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-08",10.31098,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-09",10.8157,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-10",10.27048,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-11",11.0488,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1998-12",11.40489,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1999-01",10.65236,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1999-02",10.37869,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1999-03",11.22212,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1999-04",11.46033,
"KOR","TRADEGOOD","EXP","BLN_USD","M","1999-05",11.29415,
